1	194	
0	18	
1	415	
0	13	
1	193	
0	19	
1	414	
0	13	
1	190	
0	2	
1	1	
0	19	
1	415	
0	12	
1	190	
0	22	
1	416	
0	9	
1	194	
0	21	
1	416	
0	5	
1	196	
0	23	
1	613	
0	26	
1	614	
0	26	
1	612	
0	27	
1	611	
0	29	
1	607	
0	33	
1	606	
0	33	
1	605	
0	34	
1	600	
0	1	
1	1	
0	36	
1	600	
0	39	
1	600	
0	39	
1	600	
0	39	
1	601	
0	35	
1	605	
0	34	
1	605	
0	33	
1	607	
0	32	
1	607	
0	32	
1	607	
0	32	
1	608	
0	32	
1	608	
0	32	
1	608	
0	31	
1	609	
0	31	
1	607	
0	32	
1	608	
0	32	
1	607	
0	33	
1	607	
0	33	
1	607	
0	33	
1	604	
0	36	
1	604	
0	22	
1	8	
0	6	
1	604	
0	18	
1	16	
0	1	
1	605	
0	16	
1	613	
0	1	
1	10	
0	14	
1	626	
0	14	
1	608	
0	1	
1	17	
0	14	
1	22	
0	2	
1	584	
0	3	
1	15	
0	14	
1	22	
0	2	
1	576	
0	11	
1	16	
0	11	
1	24	
0	3	
1	575	
0	11	
1	13	
0	14	
1	25	
0	2	
1	575	
0	11	
1	13	
0	13	
1	603	
0	10	
1	15	
0	10	
1	605	
0	10	
1	14	
0	10	
1	606	
0	8	
1	16	
0	5	
1	611	
0	8	
1	16	
0	2	
1	614	
0	8	
1	634	
0	6	
1	14	
0	2	
1	618	
0	6	
1	13	
0	1	
1	620	
0	6	
1	12	
0	1	
1	622	
0	1	
1	2	
0	2	
1	11	
0	1	
1	637	
0	2	
1	638	
0	2	
1	1916	
0	1	
1	639	
0	1	
1	634	
0	2	
1	3	
0	1	
1	636	
0	2	
1	638	
0	2	
1	1916	
0	1	
1	638	
0	1	
1	6897	
0	4	
1	1	
0	1	
1	633	
0	7	
1	630	
0	9	
1	629	
0	11	
1	627	
0	13	
1	624	
0	14	
1	626	
0	13	
1	622	
0	17	
1	617	
0	22	
1	615	
0	24	
1	612	
0	16	
1	2	
0	8	
1	612	
0	16	
1	8	
0	4	
1	609	
0	19	
1	10	
0	2	
1	608	
0	18	
1	622	
0	18	
1	619	
0	19	
1	621	
0	19	
1	620	
0	18	
1	621	
0	18	
1	621	
0	18	
1	619	
0	20	
1	616	
0	23	
1	611	
0	3	
1	2	
0	24	
1	593	
0	12	
1	3	
0	31	
1	591	
0	46	
1	592	
0	46	
1	593	
0	46	
1	594	
0	45	
1	594	
0	46	
1	592	
0	47	
1	593	
0	46	
1	594	
0	44	
1	595	
0	44	
1	595	
0	40	
1	600	
0	32	
1	608	
0	31	
1	609	
0	30	
1	610	
0	28	
1	612	
0	27	
1	613	
0	26	
1	614	
0	25	
1	616	
0	22	
1	243	
0	2	
1	373	
0	21	
1	243	
0	4	
1	372	
0	21	
1	243	
0	4	
1	137	
0	2	
1	234	
0	19	
1	245	
0	3	
1	135	
0	4	
1	5	
0	3	
1	226	
0	18	
1	245	
0	4	
1	132	
0	13	
1	228	
0	17	
1	246	
0	4	
1	131	
0	14	
1	21	
0	3	
1	204	
0	17	
1	246	
0	4	
1	131	
0	13	
1	19	
0	6	
1	204	
0	16	
1	247	
0	4	
1	131	
0	12	
1	18	
0	6	
1	205	
0	15	
1	249	
0	4	
1	130	
0	12	
1	17	
0	8	
1	205	
0	14	
1	250	
0	4	
1	130	
0	11	
1	17	
0	8	
1	206	
0	13	
1	251	
0	4	
1	130	
0	10	
1	17	
0	8	
1	207	
0	13	
1	251	
0	4	
1	130	
0	8	
1	19	
0	7	
1	207	
0	13	
1	252	
0	3	
1	132	
0	1	
1	24	
0	7	
1	208	
0	13	
1	252	
0	3	
1	157	
0	7	
1	206	
0	14	
1	253	
0	3	
1	156	
0	7	
1	206	
0	15	
1	253	
0	3	
1	156	
0	6	
1	207	
0	15	
1	253	
0	3	
1	156	
0	6	
1	206	
0	15	
1	254	
0	3	
1	155	
0	7	
1	205	
0	16	
1	254	
0	4	
1	154	
0	6	
1	205	
0	16	
1	255	
0	4	
1	154	
0	6	
1	202	
0	18	
1	256	
0	4	
1	153	
0	7	
1	202	
0	18	
1	256	
0	3	
1	153	
0	9	
1	200	
0	18	
1	257	
0	3	
1	153	
0	9	
1	200	
0	16	
1	259	
0	3	
1	152	
0	11	
1	197	
0	16	
1	261	
0	3	
1	152	
0	11	
1	197	
0	14	
1	263	
0	3	
1	151	
0	13	
1	195	
0	13	
1	265	
0	3	
1	151	
0	13	
1	195	
0	12	
1	266	
0	3	
1	150	
0	15	
1	193	
0	12	
1	267	
0	3	
1	149	
0	17	
1	190	
0	13	
1	268	
0	3	
1	149	
0	18	
1	189	
0	8	
1	272	
0	4	
1	148	
0	20	
1	188	
0	6	
1	274	
0	4	
1	148	
0	21	
1	187	
0	3	
1	277	
0	4	
1	147	
0	23	
1	186	
0	2	
1	278	
0	4	
1	147	
0	24	
1	185	
0	2	
1	278	
0	4	
1	146	
0	26	
1	184	
0	1	
1	279	
0	4	
1	146	
0	27	
1	175	
0	2	
1	286	
0	4	
1	146	
0	28	
1	173	
0	3	
1	286	
0	4	
1	145	
0	30	
1	171	
0	4	
1	286	
0	4	
1	140	
0	1	
1	4	
0	31	
1	169	
0	4	
1	287	
0	4	
1	142	
0	1	
1	2	
0	32	
1	169	
0	2	
1	288	
0	4	
1	142	
0	1	
1	2	
0	33	
1	458	
0	4	
1	145	
0	34	
1	165	
0	1	
1	291	
0	4	
1	145	
0	35	
1	160	
0	6	
1	290	
0	4	
1	140	
0	1	
1	4	
0	36	
1	159	
0	3	
1	293	
0	3	
1	140	
0	1	
1	5	
0	38	
1	453	
0	3	
1	137	
0	2	
1	1	
0	1	
1	5	
0	39	
1	452	
0	4	
1	136	
0	1	
1	9	
0	39	
1	153	
0	1	
1	297	
0	4	
1	130	
0	2	
1	14	
0	40	
1	450	
0	4	
1	128	
0	1	
1	18	
0	40	
1	449	
0	4	
1	148	
0	40	
1	304	
0	2	
1	141	
0	5	
1	27	
0	3	
1	118	
0	41	
1	302	
0	3	
1	141	
0	5	
1	26	
0	5	
1	111	
0	1	
1	6	
0	42	
1	299	
0	3	
1	142	
0	5	
1	24	
0	9	
1	75	
0	1	
1	33	
0	1	
1	7	
0	42	
1	297	
0	4	
1	142	
0	5	
1	23	
0	10	
1	73	
0	2	
1	34	
0	2	
1	7	
0	42	
1	295	
0	5	
1	142	
0	5	
1	22	
0	12	
1	71	
0	3	
1	34	
0	3	
1	7	
0	42	
1	294	
0	4	
1	143	
0	5	
1	20	
0	15	
1	68	
0	4	
1	35	
0	3	
1	8	
0	42	
1	292	
0	4	
1	144	
0	5	
1	20	
0	16	
1	65	
0	5	
1	36	
0	4	
1	8	
0	42	
1	290	
0	4	
1	145	
0	5	
1	20	
0	16	
1	64	
0	4	
1	39	
0	4	
1	8	
0	43	
1	287	
0	4	
1	146	
0	5	
1	19	
0	17	
1	62	
0	4	
1	32	
0	2	
1	7	
0	5	
1	8	
0	43	
1	285	
0	5	
1	146	
0	6	
1	17	
0	17	
1	59	
0	1	
1	3	
0	3	
1	32	
0	5	
1	6	
0	5	
1	8	
0	42	
1	283	
0	6	
1	147	
0	6	
1	16	
0	17	
1	62	
0	4	
1	33	
0	4	
1	8	
0	5	
1	8	
0	43	
1	282	
0	4	
1	148	
0	6	
1	16	
0	17	
1	59	
0	6	
1	34	
0	6	
1	6	
0	7	
1	7	
0	43	
1	281	
0	3	
1	149	
0	6	
1	15	
0	18	
1	58	
0	5	
1	36	
0	6	
1	7	
0	7	
1	7	
0	43	
1	279	
0	3	
1	150	
0	6	
1	14	
0	18	
1	58	
0	5	
1	36	
0	8	
1	7	
0	7	
1	7	
0	43	
1	277	
0	3	
1	151	
0	6	
1	14	
0	18	
1	57	
0	4	
1	38	
0	5	
1	1	
0	2	
1	8	
0	7	
1	8	
0	42	
1	430	
0	6	
1	13	
0	19	
1	56	
0	3	
1	40	
0	4	
1	2	
0	3	
1	8	
0	7	
1	8	
0	42	
1	429	
0	6	
1	12	
0	19	
1	55	
0	3	
1	41	
0	4	
1	3	
0	4	
1	8	
0	7	
1	8	
0	42	
1	428	
0	6	
1	11	
0	20	
1	54	
0	3	
1	42	
0	4	
1	3	
0	5	
1	8	
0	7	
1	8	
0	42	
1	108	
0	1	
1	159	
0	2	
1	157	
0	5	
1	11	
0	21	
1	52	
0	4	
1	42	
0	5	
1	4	
0	5	
1	8	
0	7	
1	8	
0	42	
1	107	
0	1	
1	159	
0	1	
1	158	
0	5	
1	11	
0	21	
1	51	
0	3	
1	44	
0	5	
1	4	
0	6	
1	8	
0	8	
1	7	
0	42	
1	265	
0	1	
1	159	
0	4	
1	12	
0	20	
1	50	
0	4	
1	45	
0	4	
1	6	
0	5	
1	9	
0	8	
1	7	
0	42	
1	424	
0	3	
1	12	
0	21	
1	49	
0	4	
1	46	
0	4	
1	7	
0	5	
1	10	
0	7	
1	7	
0	43	
1	437	
0	20	
1	49	
0	3	
1	47	
0	6	
1	7	
0	5	
1	10	
0	7	
1	7	
0	42	
1	437	
0	20	
1	48	
0	3	
1	48	
0	6	
1	7	
0	7	
1	9	
0	7	
1	7	
0	43	
1	435	
0	19	
1	47	
0	4	
1	49	
0	7	
1	7	
0	7	
1	9	
0	7	
1	8	
0	42	
1	96	
0	1	
1	337	
0	18	
1	47	
0	3	
1	51	
0	7	
1	8	
0	7	
1	9	
0	8	
1	7	
0	42	
1	93	
0	2	
1	338	
0	18	
1	45	
0	4	
1	52	
0	8	
1	8	
0	7	
1	9	
0	8	
1	7	
0	42	
1	93	
0	3	
1	336	
0	17	
1	45	
0	3	
1	54	
0	8	
1	9	
0	7	
1	9	
0	8	
1	7	
0	42	
1	431	
0	2	
1	1	
0	13	
1	44	
0	4	
1	55	
0	9	
1	9	
0	7	
1	9	
0	8	
1	7	
0	42	
1	430	
0	2	
1	2	
0	11	
1	44	
0	4	
1	46	
0	2	
1	7	
0	11	
1	9	
0	8	
1	9	
0	7	
1	7	
0	42	
1	430	
0	1	
1	4	
0	6	
1	46	
0	4	
1	45	
0	5	
1	6	
0	12	
1	9	
0	8	
1	9	
0	7	
1	7	
0	42	
1	242	
0	1	
1	194	
0	2	
1	45	
0	4	
1	43	
0	9	
1	6	
0	13	
1	9	
0	8	
1	9	
0	7	
1	7	
0	42	
1	482	
0	5	
1	41	
0	11	
1	6	
0	14	
1	9	
0	8	
1	9	
0	7	
1	7	
0	42	
1	480	
0	5	
1	41	
0	12	
1	5	
0	16	
1	9	
0	8	
1	9	
0	8	
1	6	
0	42	
1	75	
0	1	
1	159	
0	3	
1	239	
0	5	
1	39	
0	16	
1	5	
0	17	
1	9	
0	8	
1	9	
0	8	
1	6	
0	42	
1	234	
0	3	
1	238	
0	5	
1	38	
0	18	
1	5	
0	17	
1	10	
0	9	
1	8	
0	8	
1	6	
0	42	
1	231	
0	4	
1	238	
0	4	
1	33	
0	3	
1	2	
0	20	
1	4	
0	19	
1	10	
0	9	
1	9	
0	7	
1	7	
0	41	
1	228	
0	6	
1	236	
0	5	
1	33	
0	26	
1	4	
0	21	
1	9	
0	9	
1	9	
0	7	
1	7	
0	41	
1	226	
0	7	
1	234	
0	6	
1	34	
0	26	
1	4	
0	21	
1	10	
0	9	
1	9	
0	7	
1	7	
0	40	
1	226	
0	6	
1	234	
0	5	
1	32	
0	29	
1	4	
0	24	
1	9	
0	9	
1	9	
0	7	
1	7	
0	40	
1	225	
0	5	
1	233	
0	6	
1	30	
0	32	
1	4	
0	25	
1	10	
0	8	
1	9	
0	8	
1	6	
0	40	
1	224	
0	5	
1	232	
0	6	
1	27	
0	36	
1	4	
0	26	
1	10	
0	8	
1	9	
0	8	
1	7	
0	39	
1	60	
0	1	
1	161	
0	4	
1	231	
0	8	
1	26	
0	38	
1	3	
0	28	
1	10	
0	8	
1	10	
0	7	
1	7	
0	39	
1	220	
0	4	
1	232	
0	7	
1	23	
0	42	
1	3	
0	29	
1	10	
0	8	
1	10	
0	7	
1	7	
0	39	
1	218	
0	4	
1	231	
0	8	
1	23	
0	42	
1	4	
0	30	
1	10	
0	8	
1	10	
0	7	
1	7	
0	39	
1	54	
0	1	
1	160	
0	5	
1	231	
0	8	
1	19	
0	47	
1	4	
0	32	
1	9	
0	9	
1	9	
0	7	
1	7	
0	39	
1	52	
0	2	
1	162	
0	1	
1	231	
0	8	
1	20	
0	48	
1	4	
0	33	
1	9	
0	9	
1	9	
0	7	
1	7	
0	38	
1	52	
0	2	
1	393	
0	8	
1	11	
0	2	
1	2	
0	53	
1	4	
0	35	
1	9	
0	9	
1	9	
0	7	
1	7	
0	38	
1	49	
0	4	
1	391	
0	8	
1	3	
0	1	
1	6	
0	60	
1	4	
0	36	
1	9	
0	9	
1	9	
0	7	
1	7	
0	38	
1	48	
0	3	
1	391	
0	8	
1	8	
0	63	
1	4	
0	37	
1	9	
0	9	
1	9	
0	8	
1	6	
0	38	
1	45	
0	5	
1	390	
0	9	
1	5	
0	66	
1	3	
0	39	
1	9	
0	9	
1	9	
0	8	
1	7	
0	36	
1	45	
0	5	
1	251	
0	1	
1	136	
0	81	
1	4	
0	40	
1	10	
0	9	
1	9	
0	7	
1	7	
0	36	
1	42	
0	6	
1	247	
0	7	
1	93	
0	1	
1	40	
0	82	
1	4	
0	41	
1	10	
0	9	
1	9	
0	7	
1	7	
0	36	
1	40	
0	7	
1	238	
0	5	
1	3	
0	6	
1	134	
0	84	
1	4	
0	42	
1	10	
0	9	
1	8	
0	8	
1	8	
0	35	
1	39	
0	6	
1	385	
0	85	
1	4	
0	44	
1	10	
0	9	
1	8	
0	8	
1	8	
0	35	
1	37	
0	7	
1	139	
0	3	
1	101	
0	2	
1	138	
0	87	
1	4	
0	46	
1	9	
0	9	
1	9	
0	7	
1	8	
0	35	
1	35	
0	7	
1	138	
0	2	
1	100	
0	4	
1	112	
0	2	
1	25	
0	88	
1	4	
0	47	
1	9	
0	9	
1	9	
0	7	
1	8	
0	35	
1	33	
0	8	
1	135	
0	2	
1	64	
0	3	
1	2	
0	1	
1	31	
0	3	
1	115	
0	5	
1	19	
0	90	
1	5	
0	48	
1	9	
0	9	
1	9	
0	7	
1	8	
0	34	
1	33	
0	7	
1	134	
0	1	
1	8	
0	4	
1	6	
0	1	
1	46	
0	3	
1	24	
0	6	
1	129	
0	5	
1	2	
0	7	
1	3	
0	24	
1	4	
0	64	
1	6	
0	48	
1	9	
0	9	
1	9	
0	7	
1	8	
0	35	
1	30	
0	7	
1	133	
0	2	
1	7	
0	2	
1	2	
0	16	
1	35	
0	3	
1	15	
0	3	
1	5	
0	4	
1	140	
0	3	
1	2	
0	4	
1	1	
0	95	
1	5	
0	50	
1	9	
0	9	
1	9	
0	7	
1	8	
0	34	
1	29	
0	8	
1	131	
0	3	
1	4	
0	8	
1	4	
0	10	
1	2	
0	3	
1	32	
0	2	
1	16	
0	1	
1	156	
0	99	
1	5	
0	52	
1	9	
0	9	
1	9	
0	8	
1	6	
0	35	
1	28	
0	6	
1	132	
0	4	
1	3	
0	15	
1	13	
0	3	
1	6	
0	2	
1	184	
0	1	
1	10	
0	99	
1	6	
0	53	
1	9	
0	3	
1	1	
0	5	
1	9	
0	8	
1	7	
0	34	
1	27	
0	5	
1	131	
0	3	
1	3	
0	14	
1	19	
0	3	
1	203	
0	97	
1	6	
0	54	
1	9	
0	9	
1	9	
0	8	
1	6	
0	35	
1	25	
0	4	
1	131	
0	4	
1	2	
0	13	
1	26	
0	1	
1	2	
0	1	
1	1	
0	2	
1	193	
0	99	
1	5	
0	56	
1	9	
0	9	
1	9	
0	8	
1	6	
0	35	
1	23	
0	2	
1	133	
0	17	
1	31	
0	9	
1	188	
0	97	
1	1	
0	1	
1	5	
0	57	
1	10	
0	9	
1	9	
0	8	
1	6	
0	34	
1	23	
0	2	
1	131	
0	18	
1	32	
0	9	
1	186	
0	101	
1	8	
0	48	
1	1	
0	7	
1	9	
0	9	
1	9	
0	8	
1	6	
0	34	
1	21	
0	1	
1	132	
0	11	
1	1	
0	3	
1	31	
0	1	
1	2	
0	1	
1	2	
0	8	
1	175	
0	4	
1	4	
0	95	
1	2	
0	3	
1	10	
0	59	
1	9	
0	9	
1	9	
0	8	
1	6	
0	34	
1	151	
0	13	
1	34	
0	1	
1	5	
0	9	
1	181	
0	96	
1	17	
0	11	
1	3	
0	32	
1	1	
0	2	
1	19	
0	9	
1	9	
0	7	
1	7	
0	34	
1	148	
0	16	
1	4	
0	2	
1	21	
0	1	
1	11	
0	1	
1	3	
0	5	
1	180	
0	94	
1	8	
0	1	
1	8	
0	27	
1	30	
0	2	
1	17	
0	5	
1	9	
0	7	
1	7	
0	34	
1	146	
0	13	
1	3	
0	16	
1	8	
0	6	
1	4	
0	1	
1	1	
0	2	
1	8	
0	2	
1	178	
0	91	
1	24	
0	7	
1	3	
0	2	
1	40	
0	8	
1	13	
0	6	
1	11	
0	7	
1	7	
0	34	
1	143	
0	35	
1	2	
0	4	
1	8	
0	6	
1	9	
0	2	
1	20	
0	3	
1	154	
0	87	
1	13	
0	10	
1	5	
0	3	
1	1	
0	8	
1	47	
0	6	
1	13	
0	1	
1	1	
0	3	
1	9	
0	7	
1	7	
0	33	
1	142	
0	43	
1	7	
0	2	
1	1	
0	3	
1	9	
0	4	
1	3	
0	3	
1	9	
0	6	
1	152	
0	86	
1	14	
0	9	
1	9	
0	4	
1	26	
0	1	
1	2	
0	5	
1	4	
0	1	
1	2	
0	2	
1	15	
0	3	
1	10	
0	8	
1	9	
0	7	
1	6	
0	34	
1	139	
0	20	
1	2	
0	2	
1	10	
0	13	
1	1	
0	6	
1	11	
0	7	
1	1	
0	9	
1	1	
0	2	
1	2	
0	1	
1	152	
0	8	
1	2	
0	78	
1	8	
0	2	
1	4	
0	2	
1	2	
0	6	
1	26	
0	2	
1	1	
0	7	
1	15	
0	2	
1	33	
0	8	
1	9	
0	7	
1	6	
0	34	
1	137	
0	16	
1	3	
0	5	
1	1	
0	28	
1	6	
0	27	
1	153	
0	85	
1	12	
0	1	
1	4	
0	3	
1	1	
0	6	
1	53	
0	8	
1	2	
0	6	
1	20	
0	7	
1	10	
0	7	
1	6	
0	34	
1	135	
0	14	
1	9	
0	30	
1	4	
0	1	
1	1	
0	2	
1	5	
0	15	
1	24	
0	1	
1	132	
0	79	
1	16	
0	1	
1	6	
0	8	
1	24	
0	3	
1	4	
0	4	
1	17	
0	2	
1	1	
0	2	
1	3	
0	12	
1	23	
0	2	
1	2	
0	3	
1	8	
0	8	
1	6	
0	34	
1	132	
0	15	
1	3	
0	2	
1	1	
0	26	
1	6	
0	3	
1	3	
0	5	
1	2	
